customerid,region,age
3184758,Australia,42
3210514,Australia,18
3213765,United States,20
3216848,Australia,34
3220076,Australia,19
3245289,Australia,37
3257133,New Zealand,58
3258827,Australia,18
3265342,Australia,20
3273801,Australia,30
3278114,Australia,28
3280355,New Zealand,26
3290997,New Zealand,21
3297965,New Zealand,36
3304870,New Zealand,32
3306646,Australia,23
3318077,Australia,18
3321295,Australia,25
3322138,Australia,22
3334654,Australia,25
3338820,Australia,25
3358523,Australia,22
3362915,USA,26
3362941,Australia,24
3380719,New Zealand,17
3389403,Australia,22
3409495,Australia,19
3415732,Australia,22
3425917,New Zealand,42
3433646,Australia,24
3446102,Australia,17
3453689,Australia,21
3456225,Australia,20
3464122,Australia,52
3466375,Australia,24
3467041,Australia,46
3470816,Australia,19
3479093,New Zealand,18
3480368,Australia,19
3486452,Australia,19
3489405,Australia,17
3500956,USA,24
3522782,Australia,23
3527799,USA,32
3531798,New Zealand,48
3537216,Australia,20
3541467,Australia,50
3550384,New Zealand,22
3570206,USA,21
3571799,Australia,21
3577666,Australia,52
3586596,Australia,42
3588026,Australia,37
3623559,New Zealand,20
3644930,Australia,54
3661011,New Zealand,48
3676213,New Zealand,20
3683653,Australia,22
3684663,Australia,16
3709800,Australia,19
3721653,Australia,67
3741808,New Zealand,30
3755669,Australia,21
3758065,United States,21
3760431,Australia,21
3770508,USA,22
3776672,New Zealand,0
3782747,United States,24
3783150,United States,26
3785881,New Zealand,33
3791618,Australia,23
3793073,USA,21
3842088,Australia,39
297967,New Zealand,74
358933,New Zealand,42
1232991,Australia,21
1026444,New Zealand,26
3427675,USA,19
2960347,New Zealand,19
2318724,New Zealand,20
2565917,Australia,19
3817408,Australia,18
58306,New Zealand,36
700596,New Zealand,51
734694,Australia,22
984896,New Zealand,25
390130,New Zealand,59
380384,New Zealand,37
2548846,New Zealand,22
2829658,New Zealand,20
3551314,United States,24
3656778,New Zealand,28
3759761,Australia,20
309982,New Zealand,38
317503,New Zealand,38
208370,Australia,27
240404,Australia,26
265902,Australia,25
285013,Australia,29
332690,New Zealand,25
351006,Australia,42
363759,Australia,29
387024,New Zealand,26
404825,New Zealand,25
410177,New Zealand,26
585254,New Zealand,25
693225,Australia,23
706349,Australia,23
860760,Australia,24
919934,New Zealand,29
923848,Australia,23
929171,Australia,34
930915,Australia,27
950042,Australia,24
969168,Australia,23
1005525,New Zealand,18
1017579,New Zealand,23
1031013,Australia,27
1078877,New Zealand,69
1379657,New Zealand,26
1496099,Australia,27
1647718,Australia,25
1647720,New Zealand,21
2149154,New Zealand,24
2170190,Australia,23
2205233,Australia,21
2216587,Australia,21
2336945,Australia,22
2377525,Australia,18
2456499,Australia,20
2548365,New Zealand,20
2622572,Australia,18
2643063,USA,23
2650778,Australia,20
2752401,New Zealand,24
2759885,New Zealand,32
2780475,New Zealand,24
2825474,Australia,43
2829578,New Zealand,20
2857051,Australia,16
2871712,Australia,16
2885340,Australia,18
2885735,New Zealand,18
2890061,New Zealand,29
2897838,Australia,24
2906022,Australia,21
2907724,New Zealand,22
2910522,Australia,20
2933304,Australia,25
2948861,Australia,24
2956102,Australia,20
3006912,Australia,18
3078169,New Zealand,21
3160989,Australia,36
3182272,Australia,20
3248356,Australia,22
3266487,Australia,20
3274634,Australia,23
3302128,New Zealand,24
3308199,New Zealand,44
3352812,Australia,19
3377340,Australia,30
3441645,Australia,16
3485047,Australia,22
3499252,Australia,28
3504743,New Zealand,30
3533198,Australia,18
3563923,Australia,1
3632343,Australia,18
3677453,New Zealand,21
3703169,Australia,29
3742942,USA,22
3764108,Australia,18
3778665,Australia,17
3844179,USA,30
2636650,New Zealand,22
963776,Australia,32
963778,Australia,32
1476848,Australia,23
2433325,New Zealand,17
2900654,Australia,21
322521,New Zealand,27
463249,New Zealand,77
882494,New Zealand,24
1027514,Australia,33
1061558,Australia,21
1647763,Australia,23
2325784,New Zealand,18
2720385,New Zealand,22
3206728,New Zealand,22
3471483,Australia,49
45596,New Zealand,40
149952,New Zealand,37
279403,New Zealand,31
288255,New Zealand,41
324075,Australia,23
333938,New Zealand,27
341033,Australia,55
342044,Australia,26
352102,New Zealand,39
372302,New Zealand,27
400868,New Zealand,49
411417,New Zealand,21
433913,Australia,31
440231,New Zealand,37
453174,Australia,30
487034,New Zealand,32
518367,New Zealand,45
533297,Australia,26
533884,Australia,29
590919,New Zealand,22
698964,Australia,32
705026,New Zealand,20
893452,Australia,29
911649,New Zealand,24
914116,Australia,21
952208,New Zealand,21
1003845,Australia,23
1011729,New Zealand,19
1011989,New Zealand,22
1016704,New Zealand,19
1025550,New Zealand,30
1085347,New Zealand,21
1092568,Australia,17
1170052,Australia,20
1198378,Australia,18
1201812,New Zealand,21
1316119,New Zealand,21
1355142,New Zealand,36
1479280,Australia,21
1572821,New Zealand,17
1591373,Australia,18
1612234,New Zealand,20
1647777,New Zealand,40
2153768,Australia,19
2183904,Australia,21
2205293,Australia,17
2225707,Australia,18
2278497,Australia,21
2292520,Australia,31
2348856,New Zealand,23
2375233,Australia,20
2382833,Australia,21
2397149,New Zealand,19
2450121,Australia,55
2460568,New Zealand,16
2502067,Australia,18
2544968,Australia,19
2576936,USA,21
2587943,Australia,19
2588244,New Zealand,19
2610366,Australia,21
2676361,New Zealand,18
2719190,Australia,18
2747225,USA,20
2756946,Australia,22
2789379,New Zealand,19
2792468,New Zealand,18
2794162,USA,21
2818868,New Zealand,19
2826350,New Zealand,16
2866314,New Zealand,15
2884842,Australia,21
2887828,Australia,20
2898423,Australia,19
2929252,Australia,20
2935263,Australia,18
2958314,Australia,19
2967011,Australia,20
2968691,New Zealand,19
2980667,New Zealand,18
2992897,Australia,19
2995466,Australia,19
2997740,Australia,20
3008346,Australia,22
3012508,Australia,21
3013161,New Zealand,16
3045021,Australia,17
3086007,New Zealand,15
3093651,USA,21
3125476,Australia,20
3138423,Australia,18
3148785,Australia,18
3162794,Australia,20
3168733,Australia,15
3175590,United States,20
3183243,Australia,20
3228791,United States,28
3231241,New Zealand,15
3254427,Australia,19
3265569,Australia,20
3299676,Australia,17
3316118,Australia,24
3321181,Australia,18
3322148,Australia,18
3330199,Australia,19
3364206,Australia,19
3367529,Australia,20
3388830,Australia,18
3410160,USA,25
3411984,New Zealand,20
3437905,Australia,15
3439904,Australia,18
3456229,Australia,17
3463387,USA,17
3488201,United States,21
3491137,Australia,16
3492312,Australia,17
3525888,USA,22
3554580,Australia,24
3557074,Australia,22
3560414,New Zealand,17
3565494,Australia,26
3576017,Australia,22
3581293,New Zealand,17
3582966,Australia,20
3596815,New Zealand,19
3605712,Australia,22
3626787,Australia,21
3646402,Australia,27
3649739,USA,20
3701644,Australia,19
3737904,Australia,19
3763344,Australia,16
3833803,Australia,20
3839560,Australia,18
3891672,Australia,18
1716,New Zealand,51
163294,New Zealand,52
281834,New Zealand,32
284546,Australia,34
390362,Australia,47
418845,New Zealand,48
420446,New Zealand,34
536049,New Zealand,46
612771,New Zealand,33
662302,New Zealand,30
929592,Australia,30
991184,Australia,25
1023845,New Zealand,30
1025380,Australia,27
1039884,New Zealand,53
1341780,Australia,22
2142066,Australia,31
2202508,Australia,18
2277209,Australia,22
2292400,New Zealand,18
2419086,New Zealand,23
2899911,Australia,26
3051984,New Zealand,16
3208915,Australia,15
3241777,Australia,17
3326108,New Zealand,52
290387,New Zealand,33
315299,New Zealand,31
320536,New Zealand,37
365932,Australia,28
413033,New Zealand,26
423060,New Zealand,29
435819,New Zealand,62
452239,Australia,52
540299,New Zealand,31
590356,Australia,30
627513,New Zealand,38
666230,New Zealand,48
728641,Australia,22
768453,Australia,49
777193,New Zealand,22
791705,Australia,43
821219,Australia,20
841308,New Zealand,29
843901,New Zealand,26
936093,New Zealand,57
960082,Australia,27
966869,New Zealand,23
986574,Australia,36
1034907,New Zealand,34
1054505,Australia,24
1174875,Australia,22
1265808,New Zealand,27
1291844,New Zealand,23
1331276,New Zealand,45
1450183,New Zealand,17
1548099,New Zealand,54
1605173,Australia,27
1647907,New Zealand,23
1647910,New Zealand,19
2209619,Australia,19
2289733,New Zealand,17
2506809,New Zealand,21
2675783,New Zealand,26
2794407,Australia,22
2833784,New Zealand,19
2909248,Australia,19
2931894,New Zealand,22
2945549,Australia,17
2947307,New Zealand,17
3018922,Australia,17
3067221,Australia,17
3133620,Australia,22
3262183,Australia,40
3448527,Australia,16
3454274,Australia,19
3495758,Australia,16
3496619,Australia,27
3659154,Australia,21
3705710,New Zealand,40
3818441,Australia,16
262608,New Zealand,28
3402057,USA,22
540520,New Zealand,42
1039489,Australia,23
1390947,Australia,21
907715,New Zealand,20
2649471,Australia,21
3340969,Australia,19
2980266,Australia,47
2781008,New Zealand,20
356259,New Zealand,55
3441870,New Zealand,39
3401036,Australia,19
392926,Australia,27
3470444,Australia,25
932124,New Zealand,23
2937179,Australia,25
3228985,New Zealand,15
3046687,Australia,23
3154148,New Zealand,20
3480484,New Zealand,24
36095,New Zealand,40
42260,New Zealand,52
110378,Australia,43
150286,New Zealand,58
181498,New Zealand,38
182329,New Zealand,52
183463,New Zealand,31
191642,New Zealand,52
217562,New Zealand,43
237958,New Zealand,36
253143,New Zealand,42
268369,New Zealand,47
273446,New Zealand,40
288211,New Zealand,40
291699,New Zealand,41
308053,New Zealand,68
311845,New Zealand,53
313760,New Zealand,43
362495,New Zealand,55
381197,New Zealand,35
382032,New Zealand,71
385457,New Zealand,36
385737,New Zealand,27
387629,New Zealand,57
390838,Australia,46
394946,New Zealand,33
397034,Australia,31
416923,New Zealand,52
421608,New Zealand,57
449513,Australia,24
472435,Australia,44
504413,Australia,38
612285,New Zealand,31
614469,Australia,29
626489,New Zealand,55
702497,New Zealand,28
708293,Australia,48
724466,Australia,47
728769,New Zealand,38
729299,New Zealand,45
761388,Australia,28
770098,New Zealand,41
787156,New Zealand,45
801446,Australia,23
852635,New Zealand,30
857832,Australia,19
857892,New Zealand,40
898698,New Zealand,31
904183,New Zealand,54
907084,Australia,44
907246,New Zealand,38
948755,Australia,27
970278,New Zealand,33
986365,Australia,23
987216,Australia,22
997867,Australia,25
1008479,Australia,47
1016205,New Zealand,55
1016307,Australia,28
1018206,Australia,22
1023391,New Zealand,58
1102519,Australia,30
1134667,New Zealand,50
1274666,New Zealand,24
1283680,Australia,29
1315243,Australia,57
1315317,New Zealand,26
1389642,Australia,29
1486093,New Zealand,17
1520834,Australia,26
1533883,Australia,23
1648321,New Zealand,27
1648413,New Zealand,49
2141958,Australia,18
2154545,Australia,19
2156927,New Zealand,26
2202253,Australia,22
2219189,Australia,20
2235779,New Zealand,57
2261462,New Zealand,18
2346318,Australia,21
2465911,Australia,22
2520813,New Zealand,42
2618281,Australia,16
2655749,New Zealand,22
2662693,Australia,26
2673317,Australia,19
2683856,Australia,20
2694147,New Zealand,25
2705038,Australia,21
2710134,Australia,20
2714751,New Zealand,18
2737962,Australia,28
2763167,Australia,40
2790879,New Zealand,41
2802668,Australia,26
2803633,New Zealand,22
2815014,Australia,25
2825576,Australia,40
2829585,USA,27
2895343,New Zealand,22
2923020,Australia,21
2927030,New Zealand,18
2927075,New Zealand,35
3002314,Australia,20
3010887,New Zealand,15
3029802,Australia,18
3037165,New Zealand,15
3063455,USA,25
3112050,Australia,19
3138771,Australia,23
3144163,Australia,19
3158188,New Zealand,32
3211008,Australia,20
3260891,Australia,19
3295811,Australia,46
3367393,Australia,30
3434033,New Zealand,54
3435719,New Zealand,44
3445822,USA,19
3464377,Australia,26
3511673,Australia,22
3534480,New Zealand,17
3589411,Australia,32
3663328,Australia,19
3722060,Australia,22
3747007,Australia,39
3878121,United States,24
852061,New Zealand,29
2766829,New Zealand,31
2157872,Australia,34
1000132,Australia,32
2777430,New Zealand,24
3757670,Australia,52
304822,Australia,36
339313,New Zealand,29
341661,New Zealand,37
368817,New Zealand,26
420835,New Zealand,26
423068,New Zealand,24
510438,New Zealand,26
734913,Australia,30
775826,Australia,25
834249,Australia,30
872250,Australia,15
921217,Australia,31
968250,Australia,26
1036142,Australia,28
1286568,New Zealand,31
1648641,New Zealand,19
1648645,New Zealand,35
1648666,New Zealand,40
2186789,Australia,21
2374413,Australia,27
2591518,New Zealand,25
2723655,New Zealand,27
2723912,Australia,24
2725719,USA,21
2839301,New Zealand,19
2868672,New Zealand,21
2889212,Australia,20
2890368,Australia,29
2907117,Australia,19
2952472,Australia,26
2990104,Australia,23
3041565,Australia,23
3074780,Australia,20
3115101,Australia,22
3251033,USA,26
3276687,Australia,28
3385512,New Zealand,27
3451718,Australia,19
3468694,Australia,30
3468826,USA,26
3765365,Australia,27
956835,Australia,25
2762917,New Zealand,25
686348,Australia,28
782574,Australia,24
2769981,USA,23
3257615,Australia,21
3076230,New Zealand,23
3338503,Australia,23
9814,New Zealand,39
156703,New Zealand,39
774442,New Zealand,21
838597,New Zealand,37
936051,New Zealand,31
1073001,Australia,25
1174751,New Zealand,19
1342168,New Zealand,18
1465187,Australia,23
1657299,New Zealand,19
2360665,New Zealand,22
2627591,New Zealand,23
2777154,New Zealand,16
2827767,New Zealand,15
2925434,Australia,21
3092659,Australia,51
3171727,USA,23
3207780,New Zealand,15
3256329,New Zealand,24
3307018,Australia,25
3331731,New Zealand,18
3449213,United States,19
3550180,New Zealand,18
3593795,USA,21
3748407,New Zealand,13
414247,New Zealand,27
643588,Australia,40
1051691,New Zealand,20
1393928,New Zealand,21
2177499,New Zealand,17
2654971,New Zealand,39
2751185,Australia,35
2871989,Australia,35
3168663,Australia,52
3661178,New Zealand,61
2880299,New Zealand,15
985651,Australia,24
1584859,New Zealand,22
3421794,New Zealand,18
3441881,Australia,20
3524953,Australia,20
2361033,Australia,51
1463620,Australia,23
3136356,New Zealand,16
427774,New Zealand,22
1594508,New Zealand,55
801252,New Zealand,47
1018008,New Zealand,19
577963,New Zealand,20
1017993,Australia,25
2258707,New Zealand,19
1547156,Australia,26
243712,New Zealand,32
284646,New Zealand,26
289821,Australia,32
352090,New Zealand,42
435843,New Zealand,20
472922,Australia,28
541641,New Zealand,38
581849,New Zealand,21
634749,Australia,22
708376,Australia,37
733309,Australia,26
734320,Australia,30
738654,New Zealand,22
790244,Australia,29
911404,New Zealand,24
940209,New Zealand,22
941336,Australia,25
944033,Australia,20
949891,Australia,24
953256,Australia,21
965854,New Zealand,45
969541,Australia,23
992149,New Zealand,23
1000336,Australia,22
1034394,Australia,24
1037591,Australia,17
1094762,Australia,20
1105678,New Zealand,24
1246876,New Zealand,22
1256568,New Zealand,18
1259819,Australia,21
1341851,New Zealand,38
1427255,New Zealand,17
1454040,New Zealand,22
1470166,Australia,20
1518326,New Zealand,15
1530849,New Zealand,17
1552355,Australia,25
1569438,Australia,28
1607677,New Zealand,20
1648795,Australia,20
2158824,New Zealand,16
2248540,New Zealand,19
2272557,Australia,21
2451134,New Zealand,20
2485180,Australia,20
2488085,New Zealand,19
2533911,Australia,22
2544376,New Zealand,42
2571439,Australia,20
2573620,Australia,20
2670787,New Zealand,121
2680504,Australia,17
2695731,USA,20
2752847,New Zealand,20
2758069,New Zealand,20
2762365,Australia,19
2771292,USA,23
2809688,New Zealand,18
2878313,New Zealand,19
2903396,New Zealand,20
2912336,New Zealand,15
2917512,Australia,19
2933430,Australia,22
2945760,USA,21
2971473,Australia,19
2988085,New Zealand,20
3009297,Australia,24
3014811,Australia,121
3035493,New Zealand,19
3042696,New Zealand,16
3053346,New Zealand,20
3070948,Australia,18
3073210,Australia,19
3080328,USA,21
3083800,Australia,27
3097854,New Zealand,17
3100218,Australia,19
3100569,New Zealand,13
3108189,New Zealand,21
3110368,New Zealand,17
3112517,Australia,19
3132711,New Zealand,18
3134390,New Zealand,16
3134981,New Zealand,15
3148487,Australia,32
3179689,New Zealand,17
3180180,Australia,1
3195341,Australia,26
3199819,Australia,17
3203945,Australia,19
3221161,Australia,20
3240201,Australia,16
3256568,Australia,30
3280845,Australia,18
3326459,Australia,20
3327777,Australia,20
3349972,New Zealand,22
3359144,New Zealand,22
3365047,Australia,17
3367296,Australia,21
3384819,Australia,17
3406413,Australia,20
3408469,Australia,22
3421062,Australia,22
3452288,Australia,17
3479366,Australia,20
3522669,Australia,15
3590012,Australia,22
3602148,Australia,19
3626363,Australia,17
3642328,New Zealand,20
3646093,United States,26
3681108,Australia,18
3685382,New Zealand,16
3688254,Australia,14
3776099,Australia,18
3797164,Australia,17
3839389,Australia,25
3848068,United States,23
3855000,USA,25
3516129,Australia,1
