customerid,region,age
2668652,Australia,21
2700655,New Zealand,20
2704095,Australia,25
2709383,Australia,22
2713574,USA,22
2715815,USA,23
2717543,Australia,30
2723817,Australia,30
2725240,USA,23
2725833,Australia,19
2728696,New Zealand,24
2730544,New Zealand,25
2736299,New Zealand,23
2741760,Australia,17
2749203,Australia,19
2754195,New Zealand,18
2754307,Australia,20
2756758,New Zealand,18
2758278,New Zealand,19
2762578,New Zealand,17
2780082,Australia,17
2784582,New Zealand,21
2785593,Australia,23
2788642,Australia,22
2791793,USA,21
2798952,New Zealand,22
2799946,USA,21
2800151,New Zealand,16
2801675,New Zealand,18
2805732,USA,19
2832566,Australia,22
2835870,Australia,28
2837310,New Zealand,19
2839384,New Zealand,22
2844000,New Zealand,20
2846761,Australia,16
2851070,Australia,25
2861179,New Zealand,19
2861785,New Zealand,17
2863848,New Zealand,34
2870577,New Zealand,16
2877393,New Zealand,25
2877823,Australia,27
2879377,New Zealand,18
2880287,Australia,33
2882298,Australia,22
2882986,New Zealand,20
2884476,Australia,24
2889833,Australia,27
2890206,New Zealand,20
2890973,New Zealand,22
2892191,New Zealand,18
2893727,Australia,30
2896026,Australia,16
2896081,Australia,19
2899247,Australia,23
2900240,Australia,20
2912371,Australia,22
2916202,Australia,20
2918093,Australia,23
2923823,USA,24
2924371,Australia,28
2929727,New Zealand,28
2939019,New Zealand,20
2944115,New Zealand,41
2950852,Australia,26
2953319,Australia,20
2959348,New Zealand,2
2960642,New Zealand,18
2963865,Australia,21
2964813,Australia,21
2965863,New Zealand,19
2967903,USA,20
2971976,USA,21
2981744,Australia,18
2983038,Australia,15
2986976,Australia,25
2991266,New Zealand,17
3010504,Australia,17
3010508,Australia,18
3011852,Australia,25
3015472,Australia,20
3015592,Australia,19
3016883,Australia,25
3023743,Australia,23
3028932,New Zealand,16
3030741,Australia,20
3039695,New Zealand,28
3039700,Australia,25
3047016,Australia,26
3064094,Australia,19
3064891,Australia,19
3069382,Australia,31
3071893,New Zealand,19
3088142,Australia,1
3089473,New Zealand,18
3094860,Australia,18
3097041,Australia,21
3097707,New Zealand,22
3099076,New Zealand,20
3101008,Australia,20
3105571,Australia,18
3114627,Australia,20
3116310,Australia,24
3117012,Australia,22
3124248,New Zealand,18
3136748,New Zealand,16
3139079,USA,22
3157324,Australia,22
3162689,Australia,30
3163433,New Zealand,17
3169208,New Zealand,20
3170191,Australia,119
3171722,New Zealand,21
3189143,Australia,20
3195349,New Zealand,21
3206086,Australia,22
3215297,New Zealand,17
3217537,Australia,22
3217725,Australia,20
3227826,Australia,22
3234447,USA,24
3237330,Australia,19
3239664,New Zealand,19
3242349,New Zealand,16
3247790,Australia,26
3249015,Australia,23
3262578,USA,24
3271830,New Zealand,32
3271920,Australia,20
3275027,Australia,17
3281892,USA,26
3300515,Australia,21
3302168,Australia,25
3302284,New Zealand,21
3308763,New Zealand,26
3318901,Australia,25
3321975,New Zealand,36
3322904,Australia,19
3323024,Australia,20
3338499,New Zealand,17
3343808,Australia,23
3368693,Australia,19
3372881,USA,20
3382314,New Zealand,18
3383350,Australia,17
3386474,New Zealand,32
3398776,Australia,20
3398842,Australia,27
3401049,Australia,18
3402681,Australia,22
3407175,Australia,16
3434341,Australia,17
3436914,Australia,21
3440505,Australia,15
3452375,Australia,19
3452656,Australia,18
3459273,Australia,22
3472060,New Zealand,14
3472344,Australia,19
3473895,Australia,16
3481926,Australia,17
3486654,Australia,17
3487149,New Zealand,19
3487992,Australia,19
3490422,Australia,20
3499600,Australia,20
3501647,Australia,22
3502901,New Zealand,21
3522418,Australia,23
3526911,USA,24
3531616,Australia,29
3540280,New Zealand,12
3554404,New Zealand,22
3569887,Australia,19
3575488,Australia,20
3592046,Australia,20
3601711,Australia,19
3602890,Australia,24
3634454,Australia,17
3638257,Australia,19
3645740,Australia,1
3652771,Australia,45
3667276,Australia,27
3678955,Australia,22
3691400,USA,16
3693561,USA,22
3722347,New Zealand,15
3722898,New Zealand,19
3745593,Australia,19
3754184,USA,19
3756668,New Zealand,0
3765778,United States,29
3774726,Australia,28
3790088,Australia,16
3792417,Australia,20
3808873,Australia,20
3815497,Australia,15
3818955,Australia,33
3823781,Australia,29
3849117,New Zealand,61
3862258,New Zealand,23
2690385,New Zealand,20
344541,New Zealand,31
184221,New Zealand,30
334459,New Zealand,23
350417,New Zealand,25
442027,Australia,25
469945,New Zealand,33
624151,Australia,24
656055,New Zealand,24
669884,New Zealand,22
755686,New Zealand,53
761135,New Zealand,24
814419,Australia,28
864736,Australia,27
913276,Australia,20
923782,Australia,26
936046,New Zealand,25
957985,Australia,27
965762,New Zealand,19
986290,New Zealand,31
1000478,New Zealand,25
1007740,New Zealand,27
1022774,New Zealand,21
1033241,Australia,27
1049104,New Zealand,24
1127971,New Zealand,18
1140703,New Zealand,23
1294754,Australia,20
1334067,Australia,32
1340454,Australia,20
1413283,New Zealand,22
1631942,New Zealand,22
2145640,Australia,26
2173786,Australia,20
2189928,Australia,20
2192118,New Zealand,16
2209557,Australia,19
2217401,Australia,19
2337132,New Zealand,18
2374228,New Zealand,21
2399118,New Zealand,27
2544006,New Zealand,16
2588167,Australia,35
2640877,New Zealand,26
2717356,USA,22
2734164,Australia,23
2752538,USA,24
2766123,USA,23
2768551,USA,24
2769558,USA,23
2774554,New Zealand,21
2779913,USA,22
2782506,New Zealand,20
2796373,New Zealand,16
2798111,USA,19
2806337,USA,32
2817536,USA,21
2818962,New Zealand,24
2827650,New Zealand,24
2829342,USA,23
2855481,New Zealand,19
2879227,New Zealand,28
2901428,New Zealand,17
2967817,USA,22
2968818,New Zealand,14
3031473,USA,28
3031617,Australia,19
3032607,USA,16
3095369,USA,19
3110617,USA,22
3128099,USA,19
3128890,USA,28
3129147,USA,28
3129627,USA,18
3130522,USA,22
3135468,United States,22
3140120,USA,24
3178783,USA,18
3186890,USA,23
3195776,USA,26
3202308,Australia,20
3269031,Australia,20
3271695,USA,22
3301724,Australia,22
3360647,Australia,29
3390707,Australia,18
3408089,Australia,14
3417671,USA,22
3429601,USA,24
3450763,USA,21
3533822,Australia,21
3588585,United States,17
3765353,USA,24
3781905,USA,30
3795235,USA,24
3811226,Australia,20
3874249,Australia,21
3886912,Australia,21
3017687,USA,19
345361,New Zealand,31
3078785,New Zealand,17
3663423,Australia,33
3137004,Australia,24
20972,New Zealand,32
79910,New Zealand,26
103144,New Zealand,42
117041,New Zealand,30
132039,New Zealand,32
143184,Australia,31
154271,New Zealand,45
159612,New Zealand,29
160162,New Zealand,37
167618,Australia,29
184048,New Zealand,30
184702,New Zealand,32
186134,New Zealand,30
187290,New Zealand,34
192063,New Zealand,28
195516,New Zealand,28
201311,New Zealand,33
202524,Australia,22
205433,Australia,27
219237,New Zealand,32
232977,New Zealand,28
234769,New Zealand,28
239862,New Zealand,25
242646,New Zealand,32
246274,New Zealand,32
251172,New Zealand,30
251730,New Zealand,25
265395,New Zealand,25
279016,New Zealand,29
288393,New Zealand,32
289222,New Zealand,33
289267,Australia,29
289881,New Zealand,26
291224,New Zealand,32
294652,New Zealand,31
295756,New Zealand,29
296354,Australia,33
305409,New Zealand,30
305691,New Zealand,33
308520,Australia,28
310181,New Zealand,31
310692,Australia,28
312502,New Zealand,28
313541,New Zealand,25
313649,Australia,31
317142,New Zealand,25
318210,New Zealand,27
318899,New Zealand,30
318974,New Zealand,28
320464,Australia,23
324731,Australia,27
336275,New Zealand,33
337471,New Zealand,28
340155,New Zealand,28
340653,Australia,28
341534,Australia,27
344441,New Zealand,59
345033,Australia,28
345386,New Zealand,33
348945,New Zealand,35
350126,New Zealand,29
351577,Australia,34
356586,New Zealand,27
359907,Australia,25
362090,New Zealand,28
363598,New Zealand,35
366541,New Zealand,28
368860,New Zealand,27
379195,Australia,28
379354,Australia,28
381540,Australia,35
382149,New Zealand,53
384254,New Zealand,28
385665,Australia,27
386131,Australia,37
391411,New Zealand,24
393079,New Zealand,33
394102,New Zealand,28
394947,Australia,31
400343,New Zealand,24
407540,New Zealand,27
409985,New Zealand,32
410738,New Zealand,33
412007,New Zealand,29
412926,Australia,28
413194,Australia,29
414888,Australia,34
415354,Australia,32
418875,New Zealand,26
424645,New Zealand,26
427444,New Zealand,28
430182,Australia,28
431343,New Zealand,27
431574,New Zealand,25
440789,Australia,26
441220,Australia,25
444945,Australia,38
445319,New Zealand,27
445322,New Zealand,35
459513,Australia,28
461098,Australia,26
463351,New Zealand,25
466860,Australia,30
468892,New Zealand,63
469225,New Zealand,28
471926,Australia,27
472406,New Zealand,28
483924,New Zealand,27
485024,New Zealand,27
485554,New Zealand,28
485754,Australia,22
487166,New Zealand,46
501705,New Zealand,25
506699,New Zealand,34
514083,Australia,34
561013,Australia,28
563841,Australia,25
565569,New Zealand,25
566719,Australia,31
574798,Australia,32
575609,Australia,27
580409,Australia,25
590051,Australia,31
595524,Australia,19
596630,Australia,33
599877,New Zealand,25
613588,New Zealand,24
614104,New Zealand,27
621817,Australia,27
626933,Australia,28
627543,New Zealand,30
632524,Australia,31
639733,New Zealand,23
645640,New Zealand,20
647085,Australia,35
655390,Australia,26
660280,Australia,31
662007,Australia,29
662496,Australia,34
666582,Australia,27
690293,New Zealand,22
691443,Australia,29
697002,Australia,34
700220,Australia,25
702865,Australia,25
703246,Australia,23
704208,New Zealand,28
706741,New Zealand,25
715108,Australia,31
728929,New Zealand,36
736306,Australia,17
738160,Australia,22
738471,New Zealand,25
739375,Australia,22
756881,Australia,51
758539,Australia,21
760322,Australia,27
774532,Australia,25
777713,New Zealand,26
778597,Australia,27
783273,New Zealand,30
789520,New Zealand,32
796437,New Zealand,22
808187,New Zealand,27
813771,New Zealand,28
813809,Australia,21
818109,New Zealand,25
822377,Australia,25
825270,New Zealand,24
826397,Australia,25
827998,New Zealand,33
829130,New Zealand,28
833274,Australia,21
847561,New Zealand,32
847871,Australia,26
849335,Australia,35
856604,Australia,34
858745,New Zealand,25
862595,Australia,23
862715,Australia,28
865670,Australia,34
866513,Australia,40
870357,Australia,30
883568,Australia,33
884684,Australia,24
884991,Australia,24
886105,Australia,32
887605,New Zealand,24
897029,Australia,25
898301,Australia,25
901993,Australia,24
904725,Australia,30
906649,Australia,23
907262,Australia,28
909004,Australia,32
909113,Australia,24
909215,Australia,29
909300,New Zealand,23
910045,Australia,19
913720,New Zealand,23
913966,Australia,22
918412,Australia,32
918819,Australia,33
919758,New Zealand,29
926387,Australia,21
926779,Australia,20
938049,Australia,23
940692,Australia,31
941294,Australia,39
942254,Australia,31
943241,New Zealand,28
943500,New Zealand,21
944225,Australia,28
944952,Australia,26
945261,Australia,31
948838,New Zealand,26
951327,Australia,30
957076,New Zealand,29
963113,Australia,29
963633,Australia,25
963743,Australia,21
963999,Australia,22
965748,Australia,27
966774,Australia,19
968747,Australia,19
969759,Australia,24
970111,Australia,22
970605,Australia,37
970982,Australia,33
980121,Australia,30
980410,Australia,24
985723,Australia,22
987879,Australia,23
989738,Australia,22
990681,Australia,26
990739,New Zealand,22
993792,Australia,40
995390,New Zealand,19
995637,Australia,19
997603,Australia,20
998009,Australia,21
998912,Australia,33
999063,Australia,26
1000424,New Zealand,28
1005687,Australia,25
1011670,Australia,26
1013763,Australia,23
1014318,Australia,24
1016239,Australia,26
1016690,Australia,25
1016831,Australia,45
1018773,Australia,23
1020380,Australia,25
1021161,New Zealand,21
1022683,New Zealand,40
1024252,Australia,23
1024276,Australia,22
1025215,Australia,24
1025943,New Zealand,20
1032475,Australia,19
1032750,New Zealand,30
1033508,Australia,24
1033921,Australia,35
1035341,Australia,31
1036942,Australia,26
1037025,New Zealand,30
1037351,Australia,35
1038275,Australia,25
1045919,Australia,28
1046036,Australia,28
1047506,Australia,28
1047855,Australia,32
1054454,Australia,21
1057199,Australia,20
1061529,Australia,27
1062093,Australia,32
1064823,Australia,30
1074854,Australia,32
1075122,Australia,26
1080933,New Zealand,18
1081509,Australia,22
1087369,Australia,19
1088615,Australia,31
1093138,Australia,26
1095363,Australia,25
1117766,Australia,26
1118707,Australia,26
1129620,New Zealand,24
1140263,New Zealand,21
1143311,Australia,21
1154381,Australia,28
1171823,Australia,23
1181515,Australia,24
1187297,New Zealand,20
1187514,New Zealand,23
1190158,Australia,22
1199552,Australia,27
1205690,New Zealand,27
1260416,New Zealand,20
1271335,New Zealand,22
1274740,New Zealand,17
1278144,New Zealand,16
1285468,Australia,29
1288407,Australia,21
1298916,Australia,20
1299050,Australia,26
1305601,Australia,21
1311460,Australia,22
1316590,Australia,23
1333207,Australia,22
1339457,Australia,23
1343228,New Zealand,29
1345360,Australia,30
1361094,Australia,23
1374773,Australia,32
1383008,New Zealand,18
1397730,Australia,23
1399518,Australia,31
1401252,New Zealand,20
1403122,New Zealand,18
1421042,Australia,18
1432556,Australia,21
1456533,New Zealand,33
1459197,Australia,20
1463416,Australia,26
1481937,New Zealand,21
1482065,New Zealand,22
1485999,Australia,30
1488229,Australia,27
1496976,New Zealand,25
1497121,Australia,25
1511146,Australia,24
1516395,Australia,28
1520975,Australia,20
1528631,New Zealand,21
1538654,Australia,27
1552910,Australia,25
1553036,New Zealand,29
1581632,Australia,23
1585331,New Zealand,17
1585773,Australia,27
1594995,Australia,27
1603388,New Zealand,28
1632323,Australia,19
1632408,New Zealand,23
1632663,New Zealand,23
1933666,New Zealand,19
2148880,Australia,19
2168281,Australia,24
2170086,Australia,22
2170554,Australia,18
2179215,Australia,22
2256121,Australia,22
2262775,New Zealand,21
2265991,New Zealand,37
2293195,Australia,22
2294856,Australia,29
2345172,Australia,21
2355696,Australia,31
2388849,New Zealand,21
2391750,New Zealand,21
2430398,New Zealand,21
2447530,New Zealand,21
2476111,Australia,28
2494176,New Zealand,28
2499841,New Zealand,22
2502674,New Zealand,24
2504184,New Zealand,26
2512039,New Zealand,23
2519961,USA,20
2526089,New Zealand,35
2527955,Australia,22
2528474,New Zealand,18
2540285,Australia,21
2569040,New Zealand,31
2603226,Australia,31
2608668,New Zealand,22
2618160,Australia,19
2620772,Australia,25
2633875,Australia,25
2634717,New Zealand,33
2646283,New Zealand,21
2653802,Australia,21
2670614,USA,23
2679060,New Zealand,28
2679674,Australia,25
2686478,Australia,16
2688425,Australia,20
2709013,New Zealand,20
2719314,Australia,22
2725984,New Zealand,25
2727957,New Zealand,24
2730898,Australia,21
2733682,Australia,22
2734555,New Zealand,50
2737691,New Zealand,26
2743274,New Zealand,20
2744021,New Zealand,23
2746173,New Zealand,26
2750256,New Zealand,19
2753431,New Zealand,20
2761716,New Zealand,20
2763107,New Zealand,19
2766913,Australia,19
2768413,USA,21
2776363,New Zealand,15
2776932,USA,21
2785278,Australia,30
2785849,Australia,18
2789324,New Zealand,20
2790990,New Zealand,22
2792694,USA,29
2795209,New Zealand,22
2800673,USA,20
2804735,Australia,18
2808647,New Zealand,29
2809233,Australia,24
2818944,USA,23
2835224,New Zealand,20
2843108,New Zealand,21
2871374,New Zealand,18
2871381,New Zealand,28
2871804,Australia,29
2873821,New Zealand,26
2877511,New Zealand,26
2879269,New Zealand,22
2879697,New Zealand,25
2883652,New Zealand,21
2883964,Australia,22
2884437,New Zealand,22
2889509,Australia,26
2897235,Australia,29
2901319,New Zealand,20
2901496,New Zealand,25
2908875,Australia,22
2915554,Australia,19
2919748,Australia,22
2933565,Australia,22
2947037,Australia,30
2947105,USA,23
2955325,Australia,26
2960153,Australia,20
2973406,New Zealand,21
3010690,New Zealand,20
3012574,Australia,16
3036617,Australia,20
3040850,Australia,23
3048563,Australia,19
3050079,Australia,28
3055224,USA,19
3063476,New Zealand,20
3068444,Australia,22
3071265,USA,21
3083978,Australia,22
3087485,Australia,20
3100722,Australia,19
3118398,Australia,27
3118529,Australia,21
3129378,Australia,18
3130707,USA,21
3153234,New Zealand,20
3153715,Australia,30
3156501,Australia,23
3159708,Australia,19
3167635,Australia,22
3175150,Australia,24
3178865,Australia,19
3182709,USA,24
3183546,New Zealand,23
3188922,Australia,22
3189079,USA,25
3198153,USA,21
3201296,USA,26
3212305,USA,23
3212568,Australia,26
3220747,Australia,18
3240946,New Zealand,16
3241856,New Zealand,27
3252797,New Zealand,21
3266722,Australia,24
3270223,USA,22
3275133,Australia,25
3281309,Australia,16
3286699,Australia,30
