orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
3967209,11039266,3193041,26565293,AU,151.96,Wilston,Wilston,Australia,38.00,1652513113
3967209,11039268,3193041,26602783,AU,151.96,Wilston,Wilston,Australia,38.00,1652513113
3967209,11039265,3193041,26636702,AU,151.96,Wilston,Wilston,Australia,38.00,1652513113
3967209,11039267,3193041,26645865,AU,151.96,Wilston,Wilston,Australia,38.00,1652513113
3967208,11039264,2430181,26313115,AU,89.98,Alfredton,Newington,Australia,0.00,1652513094
3967208,11039263,2430181,26630809,AU,89.98,Alfredton,Newington,Australia,0.00,1652513094
3967207,11039262,910719,25994261,AU,95.98,Southbank,Melbourne,Australia,24.00,1652513042
3967207,11039261,910719,26027210,AU,95.98,Southbank,Melbourne,Australia,24.00,1652513042
3967206,11039260,1408346,26675138,AU,59.99,Sherwood,NULL,Australia,0.00,1652512999
3967205,11039259,3897542,26365268,AU,158.96,Kedron,Kedron,Australia,21.00,1652512943
3967205,11039257,3897542,26458502,AU,158.96,Kedron,Kedron,Australia,21.00,1652512943
3967205,11039256,3897542,26582573,AU,158.96,Kedron,Kedron,Australia,21.00,1652512943
3967205,11039258,3897542,26685991,AU,158.96,Kedron,Kedron,Australia,21.00,1652512943
3967204,11039254,3583006,26268378,NZ,69.98,Flatbush,Auckland,New Zealand,0.00,1652512875
3967204,11039255,3583006,26282718,NZ,69.98,Flatbush,Auckland,New Zealand,0.00,1652512875
3967203,11039253,3897553,26458441,AU,48.93,Matraville,NULL,Australia,3.00,1652512841
3967203,11039252,3897553,26469201,AU,48.93,Matraville,NULL,Australia,3.00,1652512841
3967202,11039250,3897552,26027203,AU,119.96,Kilkenny,Kilkenny,Australia,0.00,1652512757
3967202,11039248,3897552,26262413,AU,119.96,Kilkenny,Kilkenny,Australia,0.00,1652512757
3967202,11039251,3897552,26343181,AU,119.96,Kilkenny,Kilkenny,Australia,0.00,1652512757
3967202,11039249,3897552,26594026,AU,119.96,Kilkenny,Kilkenny,Australia,0.00,1652512757
3967201,11039245,885290,26427959,NZ,72.22,Island Bay,Wellington,New Zealand,12.75,1652512683
3967201,11039247,885290,26527703,NZ,72.22,Island Bay,Wellington,New Zealand,12.75,1652512683
3967201,11039246,885290,26690599,NZ,72.22,Island Bay,Wellington,New Zealand,12.75,1652512683
3967200,11039238,3896895,26305103,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967200,11039240,3896895,26557083,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967200,11039243,3896895,26579986,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967200,11039242,3896895,26581194,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967200,11039244,3896895,26597898,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967200,11039239,3896895,26662367,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967200,11039241,3896895,26667454,AU,122.42,Henley Beach,Henley Beach,Australia,0.00,1652512620
3967199,11039237,1739468,26427966,NZ,39.99,NULL,NULL,New Zealand,0.00,1652512607
3967198,11039236,3897544,26365176,NZ,79.98,Orewa,Auckland,New Zealand,20.00,1652512490
3967198,11039235,3897544,26537566,NZ,79.98,Orewa,Auckland,New Zealand,20.00,1652512490
3967197,11039233,3580425,25994230,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039231,3580425,26128764,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039228,3580425,26377131,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039230,3580425,26454825,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039232,3580425,26503028,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039234,3580425,26571515,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039229,3580425,26622378,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967197,11039227,3580425,26638669,AU,359.92,Spence,Spence,Australia,0.00,1652512454
3967196,11039226,2926899,26497952,NZ,69.98,Johnsonville,Wellington,New Zealand,0.00,1652512435
3967196,11039225,2926899,26649382,NZ,69.98,Johnsonville,Wellington,New Zealand,0.00,1652512435
3967195,11039224,2725862,26549422,AU,46.94,Alfredton,Alfredton,Australia,0.00,1652512409
3967194,11039223,1347004,26597904,AU,55.93,Langwarrin,Langwarrin,Australia,0.00,1652512402
3967194,11039222,1347004,26600499,AU,55.93,Langwarrin,Langwarrin,Australia,0.00,1652512402
3967193,11039221,1201646,23799677,AU,46.94,Arundel,Arundel,Australia,0.00,1652512351
3967192,11039216,1555233,26304793,NZ,111.95,Dunedin North,Dunedin,New Zealand,28.00,1652512280
3967192,11039217,1555233,26512709,NZ,111.95,Dunedin North,Dunedin,New Zealand,28.00,1652512280
3967192,11039218,1555233,26544328,NZ,111.95,Dunedin North,Dunedin,New Zealand,28.00,1652512280
3967192,11039220,1555233,26606651,NZ,111.95,Dunedin North,Dunedin,New Zealand,28.00,1652512280
3967192,11039219,1555233,26629087,NZ,111.95,Dunedin North,Dunedin,New Zealand,28.00,1652512280
3967191,11039215,3242700,26690582,NZ,19.99,NULL,NULL,New Zealand,0.00,1652512271
3967190,11039214,952447,26364179,AU,63.98,Frankston,Frankston,Australia,16.00,1652512251
3967190,11039213,952447,26460680,AU,63.98,Frankston,Frankston,Australia,16.00,1652512251
3967189,11039209,3897533,25968668,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039211,3897533,26069548,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039212,3897533,26071527,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039205,3897533,26150390,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039206,3897533,26570907,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039210,3897533,26598475,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039207,3897533,26606446,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967189,11039208,3897533,26625928,AU,274.91,Kellyville Ridge,Kellyville Ridge,Australia,0.00,1652512190
3967188,11039203,2427755,25697193,AU,149.96,Fairfield,Fairfield,Australia,0.00,1652512022
3967188,11039202,2427755,26607320,AU,149.96,Fairfield,Fairfield,Australia,0.00,1652512022
3967188,11039204,2427755,26625928,AU,149.96,Fairfield,Fairfield,Australia,0.00,1652512022
3967187,11039199,3897536,26098746,NZ,189.96,Torbay,Auckland,New Zealand,0.00,1652511895
3967187,11039198,3897536,26318318,NZ,189.96,Torbay,Auckland,New Zealand,0.00,1652511895
3967187,11039200,3897536,26482965,NZ,189.96,Torbay,Auckland,New Zealand,0.00,1652511895
3967187,11039201,3897536,26709758,NZ,189.96,Torbay,Auckland,New Zealand,0.00,1652511895
3967186,11039197,1556042,26084701,AU,46.94,Buddina,Buddina,Australia,0.00,1652511894
3967185,11039196,1562113,26483320,AU,55.98,Lilydale,Lilydale,Australia,14.00,1652511892
3967185,11039195,1562113,26611914,AU,55.98,Lilydale,Lilydale,Australia,14.00,1652511892
3967184,11039194,3031013,26498089,AU,59.98,Lennox Head,NULL,Australia,0.00,1652511863
3967183,11039192,2898667,26525983,IL,84.98,jordan valley,roi,Israel,0.00,1652511840
3967183,11039193,2898667,26526089,IL,84.98,jordan valley,roi,Israel,0.00,1652511840
3967183,11039191,2898667,26590790,IL,84.98,jordan valley,roi,Israel,0.00,1652511840
3967183,11039190,2898667,26591858,IL,84.98,jordan valley,roi,Israel,0.00,1652511840
3967182,11039189,1104664,26150390,AU,38.94,Northcote,Northcote,Australia,8.00,1652511828
3967181,11039188,2933577,26334875,AU,72.96,Rooty Hill,Rooty Hill,Australia,6.00,1652511770
3967181,11039185,2933577,26457536,AU,72.96,Rooty Hill,Rooty Hill,Australia,6.00,1652511770
3967181,11039187,2933577,26544809,AU,72.96,Rooty Hill,Rooty Hill,Australia,6.00,1652511770
3967181,11039186,2933577,26598437,AU,72.96,Rooty Hill,Rooty Hill,Australia,6.00,1652511770
3967180,11039184,195441,26675183,AU,47.99,NULL,NULL,Australia,12.00,1652511768
3967179,11039182,3897535,26366760,AU,69.98,Halls Head,Halls Head,Australia,0.00,1652511746
3967179,11039183,3897535,26393629,AU,69.98,Halls Head,Halls Head,Australia,0.00,1652511746
3967178,11039177,397858,25679700,NZ,143.95,Mataura,Southland,New Zealand,12.00,1652511674
3967178,11039181,397858,25994254,NZ,143.95,Mataura,Southland,New Zealand,12.00,1652511674
3967178,11039179,397858,26155739,NZ,143.95,Mataura,Southland,New Zealand,12.00,1652511674
3967178,11039178,397858,26482095,NZ,143.95,Mataura,Southland,New Zealand,12.00,1652511674
3967178,11039180,397858,26629100,NZ,143.95,Mataura,Southland,New Zealand,12.00,1652511674
3967177,11039175,1107043,26429922,NZ,69.98,Frankton,Queenstown,New Zealand,0.00,1652511650
3967177,11039176,1107043,26673486,NZ,69.98,Frankton,Queenstown,New Zealand,0.00,1652511650
3967176,11039174,487687,26317816,NZ,159.96,Avondale,Auckland,New Zealand,0.00,1652511643
3967176,11039173,487687,26318448,NZ,159.96,Avondale,Auckland,New Zealand,0.00,1652511643
3967176,11039172,487687,26318561,NZ,159.96,Avondale,Auckland,New Zealand,0.00,1652511643
3967175,11039171,3135763,26069562,AU,39.99,Randwick,Randwick,Australia,0.00,1652511620
3967174,11039170,2611340,26512495,NZ,94.97,Ngāruawāhia,Waikato,New Zealand,0.00,1652511618
3967174,11039169,2611340,26579290,NZ,94.97,Ngāruawāhia,Waikato,New Zealand,0.00,1652511618
3967174,11039168,2611340,26687261,NZ,94.97,Ngāruawāhia,Waikato,New Zealand,0.00,1652511618
3967173,11039167,425824,26500973,NZ,59.98,Napier South,Napier,New Zealand,0.00,1652511591
3967173,11039166,425824,26548296,NZ,59.98,Napier South,Napier,New Zealand,0.00,1652511591
3967172,11039164,867221,25988086,NZ,129.98,WHAKATANE,Thornton,New Zealand,0.00,1652511586
3967172,11039165,867221,26123851,NZ,129.98,WHAKATANE,Thornton,New Zealand,0.00,1652511586
3967171,11039161,2946043,26439747,AU,52.47,West Hoxton,West Hoxton,Australia,0.00,1652511584
3967171,11039162,2946043,26558288,AU,52.47,West Hoxton,West Hoxton,Australia,0.00,1652511584
3967171,11039163,2946043,26667393,AU,52.47,West Hoxton,West Hoxton,Australia,0.00,1652511584
3967170,11039160,2382214,26605913,AU,63.98,Dingley Village,Dingley Village,Australia,16.00,1652511507
3967170,11039159,2382214,26648040,AU,63.98,Dingley Village,Dingley Village,Australia,16.00,1652511507
3967169,11039157,3897530,25821536,AU,36.93,Dicky Beach,Dicky Beach,Australia,0.00,1652511479
3967169,11039158,3897530,26469218,AU,36.93,Dicky Beach,Dicky Beach,Australia,0.00,1652511479
3967168,11039155,728893,26243757,NZ,89.98,Stonefields,Auckland,New Zealand,0.00,1652511470
3967168,11039156,728893,26616131,NZ,89.98,Stonefields,Auckland,New Zealand,0.00,1652511470
3967167,11039150,3053362,25821543,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039151,3053362,26363332,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039149,3053362,26444789,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039153,3053362,26470481,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039148,3053362,26509129,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039154,3053362,26567754,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039152,3053362,26582634,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039146,3053362,26627137,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967167,11039147,3053362,26627281,AU,160.91,Annerley,Annerley,Australia,7.00,1652511462
3967166,11039145,2463123,26588315,NZ,149.97,Silverdale,Auckland,New Zealand,0.00,1652511396
3967166,11039144,2463123,26629759,NZ,149.97,Silverdale,Auckland,New Zealand,0.00,1652511396
3967166,11039143,2463123,26687261,NZ,149.97,Silverdale,Auckland,New Zealand,0.00,1652511396
3967165,11039142,2506765,26168272,AU,143.96,Carnegie,Carnegie,Australia,36.00,1652511371
3967165,11039140,2506765,26227795,AU,143.96,Carnegie,Carnegie,Australia,36.00,1652511371
3967165,11039141,2506765,26364193,AU,143.96,Carnegie,Carnegie,Australia,36.00,1652511371
3967165,11039139,2506765,26367439,AU,143.96,Carnegie,Carnegie,Australia,36.00,1652511371
3967164,11039138,442478,26500867,NZ,105.97,Lincoln,Selwyn District,New Zealand,14.00,1652511351
3967164,11039137,442478,26500980,NZ,105.97,Lincoln,Selwyn District,New Zealand,14.00,1652511351
3967164,11039136,442478,26684222,NZ,105.97,Lincoln,Selwyn District,New Zealand,14.00,1652511351
3967163,11039132,76976,26155692,NZ,189.95,Hadlow,Timaru,New Zealand,0.00,1652511335
3967163,11039135,76976,26204970,NZ,189.95,Hadlow,Timaru,New Zealand,0.00,1652511335
3967163,11039131,76976,26318448,NZ,189.95,Hadlow,Timaru,New Zealand,0.00,1652511335
3967163,11039134,76976,26554136,NZ,189.95,Hadlow,Timaru,New Zealand,0.00,1652511335
3967163,11039133,76976,26578637,NZ,189.95,Hadlow,Timaru,New Zealand,0.00,1652511335
3967162,11039130,2632842,26572321,NZ,69.99,Hexton,Gisborne,New Zealand,0.00,1652511320
3967161,11039129,3897528,26423395,AU,59.99,NULL,NULL,Australia,0.00,1652511316
3967160,11039128,2777311,26572864,NZ,139.97,Allanton,Otago,New Zealand,0.00,1652511286
3967160,11039127,2777311,26644967,NZ,139.97,Allanton,Otago,New Zealand,0.00,1652511286
3967160,11039126,2777311,26645063,NZ,139.97,Allanton,Otago,New Zealand,0.00,1652511286
3967159,11039124,811587,26455266,NZ,99.98,Huapai,Auckland,New Zealand,0.00,1652511223
3967159,11039125,811587,26460994,NZ,99.98,Huapai,Auckland,New Zealand,0.00,1652511223
3967158,11039123,3347248,26526287,NZ,174.97,Pukekohe,Auckland,New Zealand,0.00,1652511205
3967158,11039121,3347248,26568485,NZ,174.97,Pukekohe,Auckland,New Zealand,0.00,1652511205
3967158,11039122,3347248,26598161,NZ,174.97,Pukekohe,Auckland,New Zealand,0.00,1652511205
3967157,11039118,3601586,25998245,AU,52.42,Kingsford,Kingsford,Australia,0.00,1652511200
3967157,11039119,3601586,26439747,AU,52.42,Kingsford,Kingsford,Australia,0.00,1652511200
3967157,11039120,3601586,26474298,AU,52.42,Kingsford,Kingsford,Australia,0.00,1652511200
3967156,11039117,2208087,26553269,AU,19.99,Ferntree Gully,Ferntree Gully,Australia,0.00,1652511181
3967155,11039115,3896904,26065083,AU,59.98,Eleebana,Eleebana,Australia,0.00,1652511180
3967155,11039116,3896904,26458458,AU,59.98,Eleebana,Eleebana,Australia,0.00,1652511180
3967154,11039114,1053874,26378565,NZ,46.94,Mount Wellington ,Auckland,New Zealand,0.00,1652511170
3967153,11039112,417603,26427911,NZ,55.98,Mt Eden,Auckland,New Zealand,14.00,1652511114
3967153,11039113,417603,26579320,NZ,55.98,Mt Eden,Auckland,New Zealand,14.00,1652511114
3967152,11039111,687262,26606460,AU,56.94,carlingford,sydney,Australia,0.00,1652511087
3967151,11039109,407620,25998689,NZ,69.97,Cambridge ,Cambridge ,New Zealand,0.00,1652511062
3967151,11039110,407620,26532851,NZ,69.97,Cambridge ,Cambridge ,New Zealand,0.00,1652511062
3967151,11039108,407620,26597195,NZ,69.97,Cambridge ,Cambridge ,New Zealand,0.00,1652511062
3967150,11039107,3897510,26215976,AU,56.94,Hillside,Hillside,Australia,0.00,1652510988
3967149,11039106,3897509,26372587,AU,89.99,NULL,NULL,Australia,0.00,1652510969
3967148,11039104,2487917,25820577,AU,44.97,NULL,NULL,Australia,6.00,1652510961
3967148,11039105,2487917,26529219,AU,44.97,NULL,NULL,Australia,6.00,1652510961
3967148,11039103,2487917,26600499,AU,44.97,NULL,NULL,Australia,6.00,1652510961
3967147,11039101,218756,25510201,NZ,109.98,Britannia Heights,Nelson,New Zealand,0.00,1652510925
3967147,11039102,218756,26123844,NZ,109.98,Britannia Heights,Nelson,New Zealand,0.00,1652510925
3967146,11039100,3027063,25821482,AU,67.95,Yeronga,Yeerongpilly,Australia,3.00,1652510903
3967146,11039097,3027063,26557656,AU,67.95,Yeronga,Yeerongpilly,Australia,3.00,1652510903
3967146,11039096,3027063,26557793,AU,67.95,Yeronga,Yeerongpilly,Australia,3.00,1652510903
3967146,11039098,3027063,26580357,AU,67.95,Yeronga,Yeerongpilly,Australia,3.00,1652510903
3967146,11039099,3027063,26580456,AU,67.95,Yeronga,Yeerongpilly,Australia,3.00,1652510903
3967145,11039095,3712318,26606637,NZ,36.94,Hataitai,Wellington,New Zealand,0.00,1652510885
3967144,11039092,2082799,26388335,AU,79.97,Winthrop,Winthrop,Australia,0.00,1652510793
3967144,11039094,2082799,26525204,AU,79.97,Winthrop,Winthrop,Australia,0.00,1652510793
3967144,11039093,2082799,26676777,AU,79.97,Winthrop,Winthrop,Australia,0.00,1652510793
3967143,11039091,187893,26386935,NZ,79.99,NULL,NULL,New Zealand,0.00,1652510756
3967142,11039090,3715304,26235172,NZ,53.99,Lower Shotover,Queenstown,New Zealand,6.00,1652510743
3967141,11039089,1595602,26597126,AU,69.96,Cannonvale,Cannonvale,Australia,0.00,1652510668
3967141,11039088,1595602,26597133,AU,69.96,Cannonvale,Cannonvale,Australia,0.00,1652510668
3967141,11039086,1595602,26597362,AU,69.96,Cannonvale,Cannonvale,Australia,0.00,1652510668
3967141,11039087,1595602,26600482,AU,69.96,Cannonvale,Cannonvale,Australia,0.00,1652510668
3967140,11039085,1060294,26497747,NZ,49.98,Auckland CBD,Auckland,New Zealand,0.00,1652510666
3967140,11039084,1060294,26637778,NZ,49.98,Auckland CBD,Auckland,New Zealand,0.00,1652510666
3967139,11039083,3856990,26427959,AU,119.97,NULL,NULL,Australia,0.00,1652510644
3967139,11039081,3856990,26427966,AU,119.97,NULL,NULL,Australia,0.00,1652510644
3967139,11039082,3856990,26427973,AU,119.97,NULL,NULL,Australia,0.00,1652510644
3967138,11039080,2354740,26461250,AU,19.99,NULL,NULL,Australia,0.00,1652510606
3967137,11039074,1011094,26427218,NZ,169.96,Onekawa,Napier,New Zealand,0.00,1652510595
3967137,11039075,1011094,26427935,NZ,169.96,Onekawa,Napier,New Zealand,0.00,1652510595
3967137,11039077,1011094,26444215,NZ,169.96,Onekawa,Napier,New Zealand,0.00,1652510595
3967137,11039079,1011094,26570532,NZ,169.96,Onekawa,Napier,New Zealand,0.00,1652510595
3967137,11039078,1011094,26649382,NZ,169.96,Onekawa,Napier,New Zealand,0.00,1652510595
3967137,11039076,1011094,26690582,NZ,169.96,Onekawa,Napier,New Zealand,0.00,1652510595
3967136,11039073,390111,26413846,AU,159.98,Redfern ,Padstow Heights,Australia,0.00,1652510560
3967136,11039072,390111,26482446,AU,159.98,Redfern ,Padstow Heights,Australia,0.00,1652510560
3967135,11039071,2191308,26574189,AU,127.48,Surfers Paradise,Surfers Paradise,Australia,22.50,1652510544
3967135,11039070,2191308,26589350,AU,127.48,Surfers Paradise,Surfers Paradise,Australia,22.50,1652510544
3967134,11039064,776714,25768404,NZ,249.94,Waiake,Auckland,New Zealand,0.00,1652510529
3967134,11039066,776714,26444161,NZ,249.94,Waiake,Auckland,New Zealand,0.00,1652510529
3967134,11039067,776714,26444215,NZ,249.94,Waiake,Auckland,New Zealand,0.00,1652510529
3967134,11039069,776714,26511399,NZ,249.94,Waiake,Auckland,New Zealand,0.00,1652510529
3967134,11039068,776714,26588322,NZ,249.94,Waiake,Auckland,New Zealand,0.00,1652510529
3967134,11039065,776714,26607078,NZ,249.94,Waiake,Auckland,New Zealand,0.00,1652510529
3967133,11039063,1367556,26629308,NZ,59.98,Phillipstown,Christchurch,New Zealand,0.00,1652510488
3967133,11039062,1367556,26680019,NZ,59.98,Phillipstown,Christchurch,New Zealand,0.00,1652510488
3967132,11039061,2653873,26204987,AU,99.97,Wembley,Wembley,Australia,0.00,1652510476
3967132,11039059,2653873,26388342,AU,99.97,Wembley,Wembley,Australia,0.00,1652510476
3967132,11039060,2653873,26410036,AU,99.97,Wembley,Wembley,Australia,0.00,1652510476
3967131,11039056,3787880,26309743,AU,147.85,KANAHOOKA,NULL,Australia,32.60,1652510469
3967131,11039057,3787880,26413853,AU,147.85,KANAHOOKA,NULL,Australia,32.60,1652510469
3967131,11039058,3787880,26571515,AU,147.85,KANAHOOKA,NULL,Australia,32.60,1652510469
3967131,11039055,3787880,26643281,AU,147.85,KANAHOOKA,NULL,Australia,32.60,1652510469
3967131,11039054,3787880,26667409,AU,147.85,KANAHOOKA,NULL,Australia,32.60,1652510469
3967130,11039053,3897503,26458458,AU,39.98,Attadale,Attadale,Australia,0.00,1652510464
3967129,11039052,3897497,26482453,AU,55.99,Forrestfield,Forrestfield,Australia,14.00,1652510401
